50,0.100000,0.000969
50,0.200000,0.007857
50,0.300000,0.027245
50,0.400000,0.065255
50,0.500000,0.123622
50,0.600000,0.216888
50,0.700000,0.341020
50,0.800000,0.511020
50,0.900000,0.730051
50,1.000000,1.000000
51,0.100000,0.000960
51,0.200000,0.008211
51,0.300000,0.028331
51,0.400000,0.062281
51,0.500000,0.125570
51,0.600000,0.216855
51,0.700000,0.343962
51,0.800000,0.512221
51,0.900000,0.730852
51,1.000000,1.000000
52,0.100000,0.000950
52,0.200000,0.007873
52,0.300000,0.028281
52,0.400000,0.063756
52,0.500000,0.125294
52,0.600000,0.215792
52,0.700000,0.343529
52,0.800000,0.511538
52,0.900000,0.726697
52,1.000000,1.000000
53,0.100000,0.000982
53,0.200000,0.007855
53,0.300000,0.026936
53,0.400000,0.063775
53,0.500000,0.124050
53,0.600000,0.217195
53,0.700000,0.342824
53,0.800000,0.513233
53,0.900000,0.731410
53,1.000000,1.000000
54,0.100000,0.001008
54,0.200000,0.007741
54,0.300000,0.027092
54,0.400000,0.063861
54,0.500000,0.124899
54,0.600000,0.214965
54,0.700000,0.343453
54,0.800000,0.513103
54,0.900000,0.726536
54,1.000000,1.000000
55,0.100000,0.000991
55,0.200000,0.008195
55,0.300000,0.027254
55,0.400000,0.063427
55,0.500000,0.126853
55,0.600000,0.217381
55,0.700000,0.341719
55,0.800000,0.513436
55,0.900000,0.727730
55,1.000000,1.000000
56,0.100000,0.000938
56,0.200000,0.007792
56,0.300000,0.026659
56,0.400000,0.064069
56,0.500000,0.124134
56,0.600000,0.218110
56,0.700000,0.342785
56,0.800000,0.514214
56,0.900000,0.729473
56,1.000000,1.000000
57,0.100000,0.000923
57,0.200000,0.007929
57,0.300000,0.026931
57,0.400000,0.063568
57,0.500000,0.125496
57,0.600000,0.215687
57,0.700000,0.344395
57,0.800000,0.509501
57,0.900000,0.729733
57,1.000000,1.000000
58,0.100000,0.000972
58,0.200000,0.008297
58,0.300000,0.026543
58,0.400000,0.064137
58,0.500000,0.123736
58,0.600000,0.217138
58,0.700000,0.342851
58,0.800000,0.514325
58,0.900000,0.729647
58,1.000000,1.000000
59,0.100000,0.001046
59,0.200000,0.007936
59,0.300000,0.026977
59,0.400000,0.064874
59,0.500000,0.125904
59,0.600000,0.215571
59,0.700000,0.343905
59,0.800000,0.509121
59,0.900000,0.729090
59,1.000000,1.000000
60,0.100000,0.001023
60,0.200000,0.008036
60,0.300000,0.027440
60,0.400000,0.064319
60,0.500000,0.125132
60,0.600000,0.217154
60,0.700000,0.342168
60,0.800000,0.512303
60,0.900000,0.727703
60,1.000000,1.000000
61,0.100000,0.001028
61,0.200000,0.008141
61,0.300000,0.027146
61,0.400000,0.062990
61,0.500000,0.125868
61,0.600000,0.218227
61,0.700000,0.342123
61,0.800000,0.515226
61,0.900000,0.730620
61,1.000000,1.000000
62,0.100000,0.000978
62,0.200000,0.008012
62,0.300000,0.027023
62,0.400000,0.063882
62,0.500000,0.124617
62,0.600000,0.216050
62,0.700000,0.343099
62,0.800000,0.509915
62,0.900000,0.730592
62,1.000000,1.000000
63,0.100000,0.001058
63,0.200000,0.007857
63,0.300000,0.026869
63,0.400000,0.063735
63,0.500000,0.125935
63,0.600000,0.215860
63,0.700000,0.339251
63,0.800000,0.511344
63,0.900000,0.726977
63,1.000000,1.000000
64,0.100000,0.000984
64,0.200000,0.007800
64,0.300000,0.027266
64,0.400000,0.064396
64,0.500000,0.125312
64,0.600000,0.216446
64,0.700000,0.345358
64,0.800000,0.515073
64,0.900000,0.730199
64,1.000000,1.000000
65,0.100000,0.000984
65,0.200000,0.008173
65,0.300000,0.026877
65,0.400000,0.063049
65,0.500000,0.124954
65,0.600000,0.216529
65,0.700000,0.343040
65,0.800000,0.511058
65,0.900000,0.726923
65,1.000000,1.000000
66,0.100000,0.000962
66,0.200000,0.007845
66,0.300000,0.026792
66,0.400000,0.064030
66,0.500000,0.124934
66,0.600000,0.217155
66,0.700000,0.342614
66,0.800000,0.511626
66,0.900000,0.727163
66,1.000000,1.000000
67,0.100000,0.000981
67,0.200000,0.008016
67,0.300000,0.027346
67,0.400000,0.063417
67,0.500000,0.124225
67,0.600000,0.214967
67,0.700000,0.344286
67,0.800000,0.510510
67,0.900000,0.729423
67,1.000000,1.000000
68,0.100000,0.000958
68,0.200000,0.007862
68,0.300000,0.026558
68,0.400000,0.063692
68,0.500000,0.125070
68,0.600000,0.216538
68,0.700000,0.341568
68,0.800000,0.511593
68,0.900000,0.727173
68,1.000000,1.000000
69,0.100000,0.001031
69,0.200000,0.007997
69,0.300000,0.027274
69,0.400000,0.063461
69,0.500000,0.125644
69,0.600000,0.215903
69,0.700000,0.344047
69,0.800000,0.509810
69,0.900000,0.726095
69,1.000000,1.000000
70,0.100000,0.001005
70,0.200000,0.008129
70,0.300000,0.027293
70,0.400000,0.064414
70,0.500000,0.124790
70,0.600000,0.217026
70,0.700000,0.342948
70,0.800000,0.512751
70,0.900000,0.730490
70,1.000000,1.000000
71,0.100000,0.000997
71,0.200000,0.008031
71,0.300000,0.026647
71,0.400000,0.064474
71,0.500000,0.125623
71,0.600000,0.215449
71,0.700000,0.340320
71,0.800000,0.509002
71,0.900000,0.726498
71,1.000000,1.000000
72,0.100000,0.001023
72,0.200000,0.007847
72,0.300000,0.026945
72,0.400000,0.063447
72,0.500000,0.125486
72,0.600000,0.218260
72,0.700000,0.345842
72,0.800000,0.512357
72,0.900000,0.728119
72,1.000000,1.000000
73,0.100000,0.001013
73,0.200000,0.007943
73,0.300000,0.026851
73,0.400000,0.063541
73,0.500000,0.125539
73,0.600000,0.214982
73,0.700000,0.344717
73,0.800000,0.511512
73,0.900000,0.729243
73,1.000000,1.000000
74,0.100000,0.000956
74,0.200000,0.008191
74,0.300000,0.026688
74,0.400000,0.063942
74,0.500000,0.124522
74,0.600000,0.216262
74,0.700000,0.342296
74,0.800000,0.510937
74,0.900000,0.730378
74,1.000000,1.000000
75,0.100000,0.001007
75,0.200000,0.008027
75,0.300000,0.026997
75,0.400000,0.063784
75,0.500000,0.125450
75,0.600000,0.215920
75,0.700000,0.344036
75,0.800000,0.510877
75,0.900000,0.731344
75,1.000000,1.000000
76,0.100000,0.000996
76,0.200000,0.008037
76,0.300000,0.027084
76,0.400000,0.063272
76,0.500000,0.126159
76,0.600000,0.215718
76,0.700000,0.340839
76,0.800000,0.511394
76,0.900000,0.730299
76,1.000000,1.000000
77,0.100000,0.000998
77,0.200000,0.007915
77,0.300000,0.026890
77,0.400000,0.063582
77,0.500000,0.125933
77,0.600000,0.214299
77,0.700000,0.340984
77,0.800000,0.513534
77,0.900000,0.729733
77,1.000000,1.000000
78,0.100000,0.000999
78,0.200000,0.007953
78,0.300000,0.026763
78,0.400000,0.064173
78,0.500000,0.125388
78,0.600000,0.215429
78,0.700000,0.343985
78,0.800000,0.511489
78,0.900000,0.727023
78,1.000000,1.000000
79,0.100000,0.000986
79,0.200000,0.008043
79,0.300000,0.027239
79,0.400000,0.063923
79,0.500000,0.124761
79,0.600000,0.216454
79,0.700000,0.342177
79,0.800000,0.510704
79,0.900000,0.731256
79,1.000000,1.000000
80,0.100000,0.000986
80,0.200000,0.007887
80,0.300000,0.026947
80,0.400000,0.063985
80,0.500000,0.124915
80,0.600000,0.216042
80,0.700000,0.342089
80,0.800000,0.511161
80,0.900000,0.729150
80,1.000000,1.000000
81,0.100000,0.000996
81,0.200000,0.008017
81,0.300000,0.027133
81,0.400000,0.063936
81,0.500000,0.125551
81,0.600000,0.215541
81,0.700000,0.342780
81,0.800000,0.511381
81,0.900000,0.728293
81,1.000000,1.000000
82,0.100000,0.001016
82,0.200000,0.008096
82,0.300000,0.027236
82,0.400000,0.064826
82,0.500000,0.125655
82,0.600000,0.216283
82,0.700000,0.343089
82,0.800000,0.510513
82,0.900000,0.728365
82,1.000000,1.000000
83,0.100000,0.000980
83,0.200000,0.008010
83,0.300000,0.027449
83,0.400000,0.063745
83,0.500000,0.125010
83,0.600000,0.216356
83,0.700000,0.343727
83,0.800000,0.510780
83,0.900000,0.728072
83,1.000000,1.000000
84,0.100000,0.000987
84,0.200000,0.007882
84,0.300000,0.026962
84,0.400000,0.064219
84,0.500000,0.125341
84,0.600000,0.217098
84,0.700000,0.342954
84,0.800000,0.512059
84,0.900000,0.728958
84,1.000000,1.000000
85,0.100000,0.000992
85,0.200000,0.007897
85,0.300000,0.027022
85,0.400000,0.063886
85,0.500000,0.124734
85,0.600000,0.216503
85,0.700000,0.344163
85,0.800000,0.511137
85,0.900000,0.729392
85,1.000000,1.000000
86,0.100000,0.001026
86,0.200000,0.007915
86,0.300000,0.026686
86,0.400000,0.063670
86,0.500000,0.124761
86,0.600000,0.214383
86,0.700000,0.343150
86,0.800000,0.512908
86,0.900000,0.727819
86,1.000000,1.000000
87,0.100000,0.001019
87,0.200000,0.007915
87,0.300000,0.026973
87,0.400000,0.063994
87,0.500000,0.124091
87,0.600000,0.216010
87,0.700000,0.342507
87,0.800000,0.509741
87,0.900000,0.729610
87,1.000000,1.000000
88,0.100000,0.001030
88,0.200000,0.008083
88,0.300000,0.026937
88,0.400000,0.063835
88,0.500000,0.125574
88,0.600000,0.215453
88,0.700000,0.341757
88,0.800000,0.514371
88,0.900000,0.728266
88,1.000000,1.000000
89,0.100000,0.000995
89,0.200000,0.008207
89,0.300000,0.027024
89,0.400000,0.063761
89,0.500000,0.124230
89,0.600000,0.215949
89,0.700000,0.342547
89,0.800000,0.510452
89,0.900000,0.726982
89,1.000000,1.000000
90,0.100000,0.000970
90,0.200000,0.008104
90,0.300000,0.027060
90,0.400000,0.064053
90,0.500000,0.125468
90,0.600000,0.215169
90,0.700000,0.342041
90,0.800000,0.512615
90,0.900000,0.730490
90,1.000000,1.000000
91,0.100000,0.000988
91,0.200000,0.008050
91,0.300000,0.026826
91,0.400000,0.064609
91,0.500000,0.125530
91,0.600000,0.215393
91,0.700000,0.344018
91,0.800000,0.512870
91,0.900000,0.728650
91,1.000000,1.000000
92,0.100000,0.000987
92,0.200000,0.008003
92,0.300000,0.026660
92,0.400000,0.063386
92,0.500000,0.124606
92,0.600000,0.215010
