82,0.100000,0.001005
82,0.200000,0.008006
82,0.300000,0.026908
82,0.400000,0.064792
82,0.500000,0.124548
82,0.600000,0.216418
82,0.700000,0.341238
82,0.800000,0.512048
82,0.900000,0.728884
82,1.000000,1.000000
83,0.100000,0.000958
83,0.200000,0.008119
83,0.300000,0.027242
83,0.400000,0.064714
83,0.500000,0.124150
83,0.600000,0.215017
83,0.700000,0.343303
83,0.800000,0.512630
83,0.900000,0.729422
83,1.000000,1.000000
84,0.100000,0.000976
84,0.200000,0.007997
84,0.300000,0.026899
84,0.400000,0.064093
84,0.500000,0.125918
84,0.600000,0.216101
84,0.700000,0.341495
84,0.800000,0.513171
84,0.900000,0.726544
84,1.000000,1.000000
85,0.100000,0.000992
85,0.200000,0.007897
85,0.300000,0.026749
85,0.400000,0.063997
85,0.500000,0.124036
85,0.600000,0.214427
85,0.700000,0.343151
85,0.800000,0.512990
85,0.900000,0.729523
85,1.000000,1.000000
86,0.100000,0.000997
86,0.200000,0.007944
86,0.300000,0.026979
86,0.400000,0.064725
86,0.500000,0.125083
86,0.600000,0.215791
86,0.700000,0.343531
86,0.800000,0.511159
86,0.900000,0.729724
86,1.000000,1.000000
87,0.100000,0.001000
87,0.200000,0.008104
87,0.300000,0.027143
87,0.400000,0.064560
87,0.500000,0.125657
87,0.600000,0.216038
87,0.700000,0.345045
87,0.800000,0.512449
87,0.900000,0.728723
87,1.000000,1.000000
88,0.100000,0.001002
88,0.200000,0.007992
88,0.300000,0.026974
88,0.400000,0.063698
88,0.500000,0.124626
88,0.600000,0.215964
88,0.700000,0.344317
88,0.800000,0.512156
88,0.900000,0.728959
88,1.000000,1.000000
89,0.100000,0.000969
89,0.200000,0.008004
89,0.300000,0.026919
89,0.400000,0.063709
89,0.500000,0.125128
89,0.600000,0.215535
89,0.700000,0.343014
89,0.800000,0.511527
89,0.900000,0.729492
89,1.000000,1.000000
90,0.100000,0.001021
90,0.200000,0.007959
90,0.300000,0.027085
90,0.400000,0.063202
90,0.500000,0.125987
90,0.600000,0.215569
90,0.700000,0.344774
90,0.800000,0.512572
90,0.900000,0.729537
90,1.000000,1.000000
91,0.100000,0.000996
91,0.200000,0.007935
91,0.300000,0.027279
91,0.400000,0.063580
91,0.500000,0.125291
91,0.600000,0.216183
91,0.700000,0.342907
91,0.800000,0.511750
91,0.900000,0.726666
91,1.000000,1.000000
92,0.100000,0.000979
92,0.200000,0.007939
92,0.300000,0.027210
92,0.400000,0.064047
92,0.500000,0.124789
92,0.600000,0.216069
92,0.700000,0.341185
92,0.800000,0.513792
92,0.900000,0.728802
92,1.000000,1.000000
93,0.100000,0.000994
93,0.200000,0.008014
93,0.300000,0.027118
93,0.400000,0.063900
93,0.500000,0.125642
93,0.600000,0.215149
93,0.700000,0.342247
93,0.800000,0.512068
93,0.900000,0.729713
93,1.000000,1.000000
94,0.100000,0.000977
94,0.200000,0.008005
94,0.300000,0.027163
94,0.400000,0.064128
94,0.500000,0.126056
94,0.600000,0.215951
94,0.700000,0.342805
94,0.800000,0.511892
94,0.900000,0.726933
94,1.000000,1.000000
95,0.100000,0.001019
95,0.200000,0.008005
95,0.300000,0.027374
95,0.400000,0.064061
95,0.500000,0.125492
95,0.600000,0.217346
95,0.700000,0.343315
95,0.800000,0.511404
95,0.900000,0.727963
95,1.000000,1.000000
96,0.100000,0.001036
96,0.200000,0.008196
96,0.300000,0.027205
96,0.400000,0.064873
96,0.500000,0.124769
96,0.600000,0.214915
96,0.700000,0.341209
96,0.800000,0.512591
96,0.900000,0.730613
96,1.000000,1.000000
97,0.100000,0.000997
97,0.200000,0.008119
97,0.300000,0.027028
97,0.400000,0.064243
97,0.500000,0.125916
97,0.600000,0.216793
97,0.700000,0.344065
97,0.800000,0.513382
97,0.900000,0.727971
97,1.000000,1.000000
98,0.100000,0.001006
98,0.200000,0.008015
98,0.300000,0.027075
98,0.400000,0.064203
98,0.500000,0.124612
98,0.600000,0.215522
98,0.700000,0.343770
98,0.800000,0.513695
98,0.900000,0.729250
98,1.000000,1.000000
99,0.100000,0.000982
99,0.200000,0.007976
99,0.300000,0.026879
99,0.400000,0.064757
99,0.500000,0.123947
99,0.600000,0.216323
99,0.700000,0.344044
99,0.800000,0.513641
99,0.900000,0.730365
99,1.000000,1.000000
100,0.100000,0.000996
100,0.200000,0.007947
100,0.300000,0.026939
100,0.400000,0.064329
100,0.500000,0.123939
100,0.600000,0.216617
100,0.700000,0.343581
100,0.800000,0.512950
100,0.900000,0.728633
100,1.000000,1.000000
